Num,Post,Date,Like,Like_ID,Share,Share_ID,Share_Content,Comment,Comment_ID,Comment_Content
14,再见红黄蓝，再见“低端” ​​​,2017-11-29,1,['3187400964'],1,[],,9,"['1317485187', '1317485187', '1317485187', '5173222308', '3187400964', '1317485187']",:没有什么道德，实力就是一切，国际上不是？$:大多数不靠自己努力的高端一样一事无成，在商端单位里端端茶弄弄复印没出息，自己努力吧孩子，年轻真好！$:不是每个的都输在起跑线上的，但只看到输在起跑线上的人只能输在起跑线。别看不起北京人啊，你不觉得他们是在和全国来的精英在竟争么，对他们没有别的要求能养活自己就行，至于房子不给他还能怎么地？你能说你的房子不靠父母能自己挣，要真是我只能说配服，让儿子向你学$:高端是自己努力的，就可以这样子对待低端吗，谁不想高端，可是这个世界有些人出生就赢在起跑线上。北京的高端有几个是自己努力的？大多数是啃的老本吧！$无语[允悲]$你年轻啊，你努力吧，有高端也是人家自己的努力的
15,空谷幽兰空谷幽兰 柠檬君 ​​​,2017-11-19,2,"['3187400964', '1725495814']",0,[],,0,[],
16,分享图片 ​​​,2017-11-9,0,[],0,[],,0,[],
17,分享图片 ​​​,2017-11-9,0,[],0,[],,3,['3187400964'],木耳吗？[疑问]第一次看到长在树上的木耳[允悲]
18,今天山上停电，坐在小院里，听虫鸣。偶尔没有电真好。 生态柠檬园的秒拍视频 ​​​,2017-10-27,0,[],0,[],,0,[],
19,个人非常不喜欢微商，因为微商纯粹是拿朋友间的信任开玩笑。那些煽动的语言，就是贬低朋友的智商。 ​​​,2017-10-20,0,[],0,[],,0,[],
20,个人非常不喜欢微商，因为微商纯粹是拿朋友间的信任开玩笑。那些煽动的语言，就是贬低朋友的智商。 ​​​,2017-10-20,4,"['5327002460', '3187400964', '1900747045']",1,[],,2,['3187400964'],说实话我也很烦恼！朋友圈都成了朋友们的商铺了，索性直接关闭状态[允悲]
21,哥俩好，长大了也要这样贴啊 ​​​,2017-10-14,2,"['2313529445', '3187400964']",0,[],,0,[],
22,梦想我们眷村未来好了，能有多多的媳妇来。在眷村，我们一起过中秋节（一）  @北京有机农夫市集 @农家石嫣 @航运漫画家K老师 ​​​,2017-10-12,0,[],0,[],,0,[],
23,梦想我们眷村未来好了，能有多多的媳妇来。在眷村，我们一起过中秋节（一）  @北京有机农夫市集 @农家石嫣 @航运漫画家K老师 ​​​,2017-10-11,2,"['3187400964', '1918547924']",1,[],,2,['3187400964'],希望梦想成真，未来会越来越好[祈祷][祈祷]
24,今天分吃草牛肉，后天可以为大家发运出了。 ​​​,2017-9-16,1,['3187400964'],0,[],,0,[],
25,今晚吃饭，细嚼慢咽，一桌人吃饭，最后一个吃完（以前通常是最先吃完）。这是几个月以来，最舒服的一次吃饭了。 ​​​,2017-9-14,0,[],0,[],,0,[],
26,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV,2017-9-13,0,[],0,[],,1,[],
27,『鲁迅与胡适，谁的精神更值得传扬？』鲁迅与胡适，谁的精神更值得传扬？ ​​​,2017-9-13,0,[],0,[],,0,[],
28,山上吃草牛肉  自繁自养  不吃粮食  更不吃饲料  一辈子不打针不吃药9月14日23点前订购算团购 ，9月15日开始屠宰分割牛肉，计划9月19日之前正常发出http://t.cn/RpoFKX5 ​​​,2017-9-12,0,[],0,[],,0,[],
29,山的夜晚，是一首沁人心脾，予人宁静的交响曲。 生态柠檬园的微博视频 ​​​,2017-9-8,0,[],0,[],,0,[],
30,今天去县城发货，快到山脚下，路过青枣地，一股农药味。只要不下雨，几乎每次路过都有农药味，有一次骑着摩托车还被喷一脸农药。真建议大家不要吃青枣——农药枣。 生态柠檬园的微博视频 ​​​,2017-9-8,0,[],0,[],,0,[],
31,童年的时候，很讨厌连绵不断的雨，因为下雨也要去地里割猪草，采桑叶。只要从事农业，谁逃得过雨呢 生态柠檬园的微博视频 ​​​,2017-9-7,0,[],0,[],,0,[],
32,分享图片 ​​​,2017-9-2,1,['3187400964'],0,[],,0,[],
33,分享图片 ​​​,2017-9-1,1,['3187400964'],0,[],,5,"['2629210077', '2629210077', '3187400964']",:[兔子][微风][心]希望未来可以去玩～$你们在哪？可以去玩和住吗？$真美！[给力]
34,谢谢亲们付出极大的忍耐和等待。我们第一批生态柠檬片今天正式发出，合计68瓶。预计剩下100瓶，我们的生态柠檬片用低温烘干，更未使用硫磺，所以色泽比市场柠檬片暗。谢谢亲们。 ​​​,2017-8-26,1,"['1595420721', '1856393540', '1792415045']",1,"['1059086934', '1059086934', '1995222835', '223455109']",:有人嫉妒来骂你了哎。这样提醒你可以跟市场上卖的做个对比嘛。 $:每次都被一抢而空。。。 $:柠檬君的好产品 $:有新鲜的吗？ ,2,"['1814850552', '1059086934', '1059086934', '3190443824', '3190443824', '1995222835', '1747037187', '2624298555']",你好，我在网上买了点柠檬，颜色比你的白，口感很淡，想知道是不是被硫磺熏过呢？还有你知道熏过的什么样子吗？$有人嫉妒来骂你了哎。这样提醒你可以跟市场上卖的做个对比嘛。$每次都被一抢而空。。。$也就骗骗不懂的人儿了。$真尼玛臭不要脸！宣传自己的产品无可厚非，也没必要说没使用硫磺就色泽暗了，你是否是说色泽好的都是使用了硫磺？影响色泽的因素有哪些，你做到位了？操尼玛！$柠檬君的好产品$:期待$这种柠檬干把汁都晒没了 还有泡的意思吗  [疑问]
35,"【台风""天鸽""致澳门8死153伤 气象局长提出辞职】台风“天鸽”造成澳门严重伤亡，澳门市民不满气象局的应对及预警机制。澳门行政长官崔世安表示，气象局局长冯瑞权期间承受很大压力，已向其辞职。24日，​在澳门政府举行的发布会上，崔世安表示，已批准气象局局长冯瑞权提出的辞职。（来源：央视新闻） ​​​",2017-8-25,0,[],0,[],,0,[],
36,蜜蜂给我们天意火龙果授粉。 生态柠檬园的秒拍视频 ​​​,2017-8-23,0,[],0,[],,0,[],
37,两个家伙都在耍帅[哈哈][哈哈] 生态柠檬园的秒拍视频 ​​​,2017-8-22,1,['3187400964'],0,[],,1,['3187400964'],宝宝好可爱
38,"培根说：""读史使人明智，读诗使人灵秀，数学使人周密，科学使人深刻，伦理学使人庄重，逻辑修辞使人善辩，凡有所学，皆成性格。”http://t.cn/RCxGbDX ​​​",2017-8-21,0,[],0,[],,0,[],
39,这是我们的天意火龙果图，大家觉得有争议吗？ ​​​,2017-8-21,0,[],0,[],,0,[],
40,这两天住县城里，工作效率很高。 ​​​,2017-8-21,0,[],0,[],,0,[],
41,费劲努力成长，却从未觉得累——因为成长是快乐的[得意] 生态柠檬园的秒拍视频 ​​​,2017-8-19,0,[],0,[],,0,[],
42,在村里的存在，我们好乡亲好——阿叔们说“希望你能更好，这样我们也能更好，你看你去年开始不只是种柠檬以后，我们现在都不用去城里打零工了，家里也能照顾得更好。。。”——阿孃帮忙熬柠檬洗发水。 ​​​,2017-8-18,0,[],0,[],,0,[],
43,今晚熬纯柠檬洗发水，争取明天和纯柠檬沐浴液一起为大家发运。 生态柠檬园的秒拍视频 ​​​,2017-8-17,0,[],0,[],,0,[],
44,求助——我亲戚（未成年）玩王者荣耀，充了很多钱，能要回来吗？ ​​​,2017-8-16,0,[],0,[],,0,[],
45,我们的生态柠檬园！客服君表示我们真的没有打除草剂农药神马的东西哦[江南style] ​​​,2017-8-15,1,"['2747528933', '1030637377']",0,[],,2,"['5910427257', '5910427257']",:可以的，上次看到过相关的文章，一百亩大约可养一千个鹅，鹅也可以保护鸭子不受老鹰和狐狸的欺负$不打除草剂真的很不容易，简直奇迹，我们这的儿大多数没人种地了，拔草太累，一退休老师做生态农场请人除草工价吃不消于是又打除草剂了。附近邻居门前园子都懒得拔草，打的前院后岸一片焦黄。
46,我们的生态柠檬园！客服君表示我们真的没有打除草剂农药神马的东西哦[江南style] ​​​,2017-8-15,1,"['2747528933', '1030637377']",2,['5910427257'],:不打除草剂真的很不容易，简直奇迹，我们这的儿大多数没人种地了，拔草太累，一退休老师做生态农场请人除草工价吃不消于是又打除草剂了。附近邻居门前园子都懒得拔草，打的前院后岸一片焦黄。 ,2,"['5910427257', '5910427257']",:可以的，上次看到过相关的文章，一百亩大约可养一千个鹅，鹅也可以保护鸭子不受老鹰和狐狸的欺负$不打除草剂真的很不容易，简直奇迹，我们这的儿大多数没人种地了，拔草太累，一退休老师做生态农场请人除草工价吃不消于是又打除草剂了。附近邻居门前园子都懒得拔草，打的前院后岸一片焦黄。
47,俺家的生态柠檬园，第一年转换期，草草们就肆无忌惮的成长着。现场人员不断建议我用除草剂除草，否则人工除草，成本高，人力消耗大。人工除草成本近乎除草剂除草成本的10倍[泪] ​​​,2017-8-15,0,[],1,"['5910427257', '234517246', '234517246', '234517246']",:看着你们一路过来，也吃过你们的产品，才敢负责任的转 $:是的很忙，但是也欢迎您来交流哈！ $:庄主，好像当面跟你请教分享。国庆期间忙的不亦乐乎吧[呵呵] $:建议林下养跑山鸡，既能自然除草，又增加收入，为市场提供更多生态农产品！ ,0,[],
48,我们从早上清洗生态青柠檬开始，直到现在柠檬开始变成洗发水。一天可以做一锅。一锅＝15瓶洗发水左右——洗发水是“熬出来的”，不是勾兑出来的[哈哈][哈哈] ​​​,2017-8-15,3,"['3182549883', '1304886032', '6064895853']",1,[],,0,[],
49,在这个多雨の季节，我们制作纯柠檬洗发水，火龙果干。试做笋干——上个礼拜，阿娘他们送了一些笋干，吃得口水不止。 ​​​,2017-8-15,0,[],0,[],,0,[],
50,大家能猜到是什么吗？猜出来了，只要购买一瓶，我们就送生态芭蕉干1袋[呲牙] ​​​,2017-8-14,1,['1649230114'],0,[],,0,[],
51,河田羽牌河田鸡的最新评价，北村自然生活馆殚精竭虑的目的到底是什么？是利益还是评价？我觉得还是评价，不是清高，而是我们认为，利益一定会跟在评价后面……购买河田羽您一定不会失望，有99%的好评率在佐证→_→【北村推荐   河田羽牌河田鸡   生态山地放养  一年期阉公鸡】￥9dWkRmq1kz￥ ​​​ 全文,2017-8-13,0,[],1,"['2599820213', '2303739194', '3320127782']",:不吃一年阉公鸡，就相当于没有吃过河田鸡…… $:转发微博 $:转发微博 ,0,[],
52,今天开始为大家发运生态芭蕉。 ​​​,2017-8-13,0,[],1,[],,2,"['3310955214', '5744910913', '3187400964']",怎么买$在哪里买$我奶奶80多岁啦，最喜欢吃这种小小的芭蕉。你们从树上摘下来时是青色的，估计运到各个销售网点时就变成成熟的黄色了。这样的田园生活真让人羡慕[太阳]
53,天意火龙果，近期仅剩明天一天为大家供应。我们的天意，被评价为花香味为最浓的。因为多雨的原因，我们还是达不到曾经的最佳状态，不过这次有近3天没下雨了，口感可以打到90分。http://t.cn/Ro3kZha ​​​,2017-8-13,1,['3187400964'],0,[],,0,[],
54,阿荣叔以前一有时间就去城里打牌，也经常跟阿婶吵架。今年下雨的时间多，但阿荣叔几乎不再去城里打牌，今年大半年过去，没有跟阿婶吵过架。因为今年他找到了愿意一辈子都干的事情——养蜜蜂。。。前天决定买蜂箱时，我说一下买12个，2000多有点贵，他说没关系——去年我打牌有时一下都输2000多，现在买 ​​​ 全文,2017-8-12,0,[],0,[],,0,[],
55,阿荣叔以前一有时间就去城里打牌，也经常跟阿婶吵架。今年下雨的时间多，但阿荣叔几乎不再去城里打牌，今年大半年过去，没有跟阿婶吵过架。因为今年他找到了愿意一辈子都干的事情——养蜜蜂。。。前天决定买蜂箱时，我说一下买12个，2000多有点贵，他说没关系——去年我打牌有时一下都输2000多，现在买 ​​​ 全文,2017-8-11,3,"['2028653910', '3187400964', '1764510272']",1,[],,3,"['2028653910', '3187400964']",[鼓掌][鼓掌][鼓掌]$这些木桩是红色的，要用它做蜂箱？
56,不到10分钟，10果实蝇溺水而亡。下雨的季节，果实蝇吊瓶比果实蝇粘板管用。 ​​​,2017-8-10,0,[],0,[],,0,[],
57,雨也是讲出生的——在戴望舒，汪国真旁边，雨就是一首接一首的诗。在我们农人旁边，雨就是一阵又一阵的幽怨。我今天跟阿叔们说，咱们这雨真牛，它能下一年？ 生态柠檬园的秒拍视频 ​​​,2017-8-9,0,[],0,[],,0,[],
58,看着这忧郁的天空，这两天的天意火龙果，求告神赐下恩典，让我们能正常采收天意火龙果。 秒拍视频 ​​​,2017-8-8,0,[],0,[],,0,[],
59,有人说，我们在北京假装活着。那要是回到故乡，我们就能不假装活着吗？http://t.cn/R9WlueG ​​​,2017-8-7,0,[],0,[],,0,[],
60,最近老是犯低血糖症状，不能跑步，经常饥饿头晕，搞得柠檬水也不敢喝。亲们有针对低血糖的方法吗？ ​​​,2017-8-7,0,[],1,['574855552'],:可以说低血糖有十年了 ,2,['3187400964'],我也是低血糖，只能每天口袋里装糖，每天吃一颗黑巧克力，你试试
61,这个礼拜为大家发运纯柠檬洗发水。同事们拿淘汰下来的洗发水，洗头洗脸。我从前天开始拿来漱口，再也不用漱完口以后老吐口水了。 ​​​,2017-8-7,1,['6074366560'],0,[],,0,[],
62,这个笔记本很难修好了，我们收购二手笔记本，Windows笔记本，目标2台。如果大家有，请私信哈。 ​​​,2017-8-4,1,['6074366560'],0,[],,0,[],
63,今天开始为大家发运生态芭蕉。 ​​​,2017-8-3,0,[],2,[],,2,"['3310955214', '5744910913', '3187400964']",怎么买$在哪里买$我奶奶80多岁啦，最喜欢吃这种小小的芭蕉。你们从树上摘下来时是青色的，估计运到各个销售网点时就变成成熟的黄色了。这样的田园生活真让人羡慕[太阳]
64,孩子们边学习，边吃生态芭蕉[微笑] ​​​,2017-8-3,0,[],0,[],,0,[],
65,即将远行，带些因品相被淘汰的芒果干，一不小心饿了，吃几块，充饥效果不错[机智] ​​​,2017-8-1,1,['1747037187'],0,[],,4,"['1747037187', '1747037187']",:淘汰的看着也很美丽$看着就很好吃呀
66,凡顺是我返乡以后，带的第3个从城市里来村里锻炼的孩子。最近我们培养的男子气概包括——1做事专注，2学会不抱怨，3对周围环境保持敏感。 ​​​,2017-7-29,1,['1900747045'],0,[],,0,[],
67,今天开始为大家发运生态芭蕉。 ​​​,2017-7-29,2,"['5910427257', '3187400964']",5,[],,6,"['3310955214', '5744910913', '3187400964']",怎么买$在哪里买$我奶奶80多岁啦，最喜欢吃这种小小的芭蕉。你们从树上摘下来时是青色的，估计运到各个销售网点时就变成成熟的黄色了。这样的田园生活真让人羡慕[太阳]
68,阿娘开始为大家做柠檬洗发水了http://t.cn/R9ykZ1y ​​​,2017-7-28,2,"['1649230114', '6074366560']",0,[],,0,[],
69,"Everyone who does evil hates the light, and will not come into the light for fear that his deeds will be exposed. But whoever lives by the truth comes into the light, so that it may be seen plainly that what he has done has been done through God. 秒拍视频 ​​​",2017-7-28,0,[],0,[],,0,[],
70,若不是发现青柠被果实蝇叮了。平时不觉得有果实蝇，一挂粘板，放引诱剂，小家伙们就出现了。 ​​​,2017-7-27,0,[],0,[],,0,[],
71,第72天跑步，1.3公里+8个单杠。1个月没跑步拉单杠，单杠虫眼密布。 ​​​,2017-7-27,0,[],0,[],,0,[],
72,如何可以在美景下，听着溪流的声音，活得悠然自得？如同自然万物一般悠然自得！乡亲叹息，“啥都干过，努力了很多。。。人活一辈子还只是一个憨包农民。” 秒拍视频 ​​​,2017-7-26,0,[],0,[],,0,[],
73,昨晚2点多睡，上午还能正常工作，下午好想睡觉[睡觉]，再过3个小时就可以下班了 ​​​,2017-7-25,1,['3187400964'],0,[],,0,[],
74,"I tell you the truth, we speak of what we know, and we testify to what we have seen, but still you people do not accept our testimony. 秒拍视频 ​​​",2017-7-25,0,[],0,[],,0,[],
75,Do not be overcome by evil，but overcome evil with good. ​​​,2017-7-23,0,[],0,[],,0,[],
76,在乡村，乡亲最有能力，最有经验，最能抗风险。然而在现代社会中，他们却是最失落的。 ​​​,2017-7-22,0,[],0,[],,0,[],
77,天晴了，同事们今下午抢摘生态青柠。明天为大家发运。 ​​​,2017-7-21,1,['6074366560'],3,[],,0,[],
78,雨中的青柠，天意火龙果，生态芒果树。 ​​​,2017-7-21,0,[],0,[],,0,[],
79,直到晚上吃了柠檬哥家的大餐以后，这连续20天以来的各种不适，脆弱的肠胃瞬间恢复。只等天晴，继续跑步。 ​​​,2017-7-20,0,[],1,['6201736212'],:[蜡烛][抱抱]今天看到了一个这样的微博，挺有趣的说~~——来自：世界权威《小星星》，王雨然 ,0,[],
80,今天下午下雨，我们一起学习如何沟通。 ​​​,2017-7-20,0,[],0,[],,2,['1820958763'],哈哈 每次看你的微博就觉得特别有意思[奥特曼][奥特曼]
81,经过近2个礼拜的雨水浸泡，村里部分地块开始塌方。 ​​​,2017-7-20,0,[],0,[],,0,[],
82,柠檬君的青柠园@生态柠檬园 不使用化肥农药，不用除草剂，使用环保酵素，人工割草，施羊粪、发酵沼液等办法种植生态柠檬。前些天一开放预售就受到众多人的追捧，但近几天产地接连的大雨给柠檬的采摘和输送带来了不便，因此预售的柠檬将会推迟发货，请大家耐心等待哈[太开心][太开心][太开心] ​​​ 全文,2017-7-20,0,[],0,[],,0,[],
83,柠檬君的青柠园@生态柠檬园 不使用化肥农药，不用除草剂，使用环保酵素，人工割草，施羊粪、发酵沼液等办法种植生态柠檬。前些天一开放预售就受到众多人的追捧，但近几天产地接连的大雨给柠檬的采摘和输送带来了不便，因此预售的柠檬将会推迟发货，请大家耐心等待哈[太开心][太开心][太开心] ​​​ 全文,2017-7-20,0,[],0,[],,0,[],
84,对生态青柠的评价，很特别，所以挂出来了。 ​​​,2017-7-18,0,[],0,[],,0,[],
85,柠檬苦素能抗癌？降血糖？杀菌消炎？当真？柠檬苦素能抗癌？降血糖？杀菌消炎？当真？ ​​​,2017-7-18,0,[],2,[],,6,"['2629210077', '3182985350', '2629210077']",:谢谢[祈祷]$怎么买？$怎么买？
86,离开20天，你每天都在下雨。这次我回来了，你会安好吗？http://t.cn/RKjouEz ​​​,2017-7-17,0,[],0,[],,0,[],
87,经过近2个礼拜的雨水浸泡，村里部分地块开始塌方。 ​​​,2017-7-15,2,"['5120313855', '3187400964']",1,[],,8,"['3187400964', '3187400964', '3187400964', '3187400964']",:总有一种感觉“小胳膊拧不过大腿”……都说讨薪，农民工讨薪追债老板，但老板又要跟政府讨薪是难上加难！！不堪重负！！没钱送礼……唯有抱头挨打的份儿……$:最近我一直在考虑这个问题“该如何跟政府打交道？我何时才能拿到工程款，解决农民工工资……”真的能把人逼疯！政府的面子要给！但吃亏的还是自己！$:最难的就是跟政府打交道！！我们到现在为止工程款都没拿到！真是欲哭无泪呀……[悲伤]$必须修路，对道路两边进行加固，否则遇暴雨或泥石流就是一场无法言喻的痛……
88,我们在土路上又看小溪[悲伤]，所以青柠芭蕉老是不能跟大家发运出来，请大家等等我们哈[脸红] ​​​,2017-7-14,1,['3187400964'],0,[],,0,[],
89,分享图片 ​​​,2017-7-14,0,[],0,[],,0,[],
90,分享图片 ​​​,2017-7-14,3,"['1900294203', '5937016079', '6074366560']",0,[],,0,[],
91,以往的经历是，每次分享，对着PPT就蒙了。这次好好准备，把这5年的经历以及内心的声音传递出来[微笑] ​​​,2017-7-11,2,"['5574203529', '1900747045']",1,[],,0,[],
92,夏天的热，都是被空调吹出来的——如果再在城里呆一个月，我会被空调吹出病来。在公交车上冷得不行，跟师傅说不要开那么冷，被周围人鄙视。 ​​​,2017-7-10,0,[],1,[],,0,[],
93,城市一个礼拜的时间，觉得好累，想回村里了。 ​​​,2017-7-7,1,['3187400964'],0,[],,1,['5937016079'],辛苦你了[抱抱]
94,仗剑走天涯[鬼脸二] ​​​,2017-7-5,1,['3972899613'],1,['2295320975'],:注意卡哪过不去了 ,0,[],
95,那里花园·那些朋友～ ​​​,2017-7-4,0,[],0,[],,0,[],
96,上个月干旱20天，这个月雨流成河——从昨晚到现在仅10多个小时，雨水就把我们山上的土路直接冲成一条小溪。今天生态火龙果采摘及发运暂停[流泪][流泪] ​​​,2017-7-4,1,['6074366560'],1,[],,0,[],
97,在城市生活 8年，在村里生活23年，非常认定——村子比城市更好，并且村子将会更好 ​​​,2017-7-3,5,"['1296403375', '2850631645', '2500898415', '5471124659', '5120313855']",0,[],,0,[],
98,生态火龙果陆续到大家手上，好评开始来了[害羞]喂，第二张图片是来不及拍照，啃到一半才想起拍照吗[捂脸][捂脸]http://t.cn/Ro3kZha ​​​,2017-7-3,0,[],0,[],,0,[],
99,哄孩子神器～[憧憬]用字母H就能画的简笔画，好有趣，学学[鼓掌]秒拍视频 ​​​,2017-7-3,0,[],0,[],,0,[],
100,我们一直很想在村里做乡村支教陪伴，但是一直犹豫不前，因为陪伴是长期的——十年树木百年树人。http://t.cn/Rorh7qa ​​​,2017-7-3,0,[],0,[],,0,[],
101,生态火龙果，让大家久等了，这几天终于出来了，不用等[哈哈]http://t.cn/Ro3kZha ​​​,2017-7-2,1,['5120313855'],0,[],,0,[],
102,柠檬君和米酒先生家外甥在市集现场演唱！ 北京·紫竹桥 秒拍视频 ​​​,2017-7-2,1,"['6395190494', '1775748820', '1248438424', '1881297450', '1670355547', '2747528933', '1164603485', '1728624245', '1915035324', '3972899613']",2,[],,0,[],
103,早晨，没有太阳，应该有云，没有云朵，应该有雾，只是何为雾？雾霾下不能跑步了。幸好昨晚蒋公子分享了一套，在室内也可以做的有氧运动，锻炼效果不亚于跑步。 ​​​,2017-7-1,0,[],0,[],,0,[],
104,第72天跑步，1.2公里+10个俯卧撑。每天只要能跑步，身心振奋[机智] ​​​,2017-6-30,1,['5712024829'],0,[],,0,[],
105,【实拍杭州单车扣押点：上万平米堆满被弃单车】http://t.cn/RojjbQ0 6月28日，杭州南落马营路附近的一片空地上堆满了被暂扣的违停共享单车。杭州有16个这样的停放点，共扣单车2.3万辆。执法人员通知共享单车公司后没有几家接受处理。实拍杭州单车扣押点：上万平米无人领 ​​​,2017-6-29,0,[],0,[],,0,[],
106,根据相关法律法规和政策，该微博已被删除。查看帮助：http://t.cn/Rfd1A92,2017-6-29,0,[],0,[],,0,[],
107,辩护人真的很好看。现实，理想，社会公正。。。 ​​​,2017-6-29,1,['1455148360'],1,['3122822867'],:转发微博 ,0,[],
108,相信政客的承诺，是因为坚信正义良善尚存。政客及政府是否具有公信力，是社会是否稳定的刻度尺。 ​​​,2017-6-28,0,[],0,[],,0,[],
109,第71天跑步，1.1公里+9个单杠。好几天没跑步了，在美好的清晨，不跑步，像是网费大自然的心意[眼泪] ​​​,2017-6-27,0,[],0,[],,0,[],
110,强权以前可以剥夺生命，如今可以蛮横改写命运。多次的历史倒车，辗碎了男人铮铮铁骨，更是没收了良善，正义，血性，勇敢。你们对大家说，不，你们还活着，你们的名字配得被永远记着——马龙，樊振东，许昕，马琳，秦志戬，陈玘，王皓。 ​​​,2017-6-26,2,"['5937016079', '3171528910']",0,[],,0,[],
111,同事们下山过节了。我一人坐在烤房的2楼。喜欢过由美食，诗集，音乐组成的节日。 ​​​,2017-6-23,0,[],0,[],,0,[],
112,总默默无闻的一定是有深度的生态芭蕉能养活一个村子靠的就是能帮助您的身体发货报告：生态火龙果，真味芒果干，生态青柠。。 ​​​,2017-6-23,4,"['3967117849', '2747215591', '3790681984', '3187400964']",0,[],,7,"['2416245830', '2265180461', '2265180461', '3187400964']",已经在微店下单了，麻烦快点发货哈$:谢谢回复！$预定柠檬36元一斤对吗？$哇，好水果啊🤗新鲜出炉[太阳]
113,吹过我村庄的风吹过你的城市流过我村庄的河流流过你的城市但是多么幸运，折断过我的哀伤没有折断过你在高考成绩陆续公布的季节，致乡村孩子们[悲伤] ​​​,2017-6-23,0,[],0,[],,0,[],
114,今早7点陪同事一起吃早饭，吃完早饭就不想跑步了[捂脸] 秒拍视频 ​​​,2017-6-23,0,[],0,[],,0,[],
115,因为你不是人们心目中的样子人们心目中的样子谁说的清呢？http://t.cn/RoVX83F ​​​,2017-6-22,1,['3187400964'],0,[],,0,[],
116,第70天跑步，1.3公里+10单杠。跑步成为疏松胫骨最好的方式[哈哈] ​​​,2017-6-22,0,[],0,[],,0,[],
117,昨晚的一个局让人很是感慨。红棋重在防守（也暗藏杀机），绿棋重在进攻。红方为了不那么被动，绿方为了尽快拿下对方，在一个战线上，两方几乎投入了全部兵力对垒。这个时候的棋局，任何一方，稍有不慎，就会全盘皆输。通常这个时候，在巨大的压力下，人又总是会出昏招，或者依赖经验路径——最终导致丢 ​​​ 全文,2017-6-22,0,[],0,[],,0,[],
118,计划今早采摘发运生态青柠。满脸的露水，还是再等等吧。 ​​​,2017-6-21,1,['3187400964'],0,[],,3,['2265180461'],打听下价格的请求过分不[嘻嘻]
119,第69天跑步，1.4公里+10个单杠。山的清晨，沁人心脾[作揖] 玉溪·东峨镇 秒拍视频 ​​​,2017-6-21,1,['3187400964'],0,[],,0,[],
120,空山新雨后，心情随天气变化，采摘发运的工作也听从天气安排。 玉溪·元江哈尼族彝族傣族自治县 秒拍视频 ​​​,2017-6-20,1,['3187400964'],0,[],,0,[],
121,第68天跑步，1公里+10个单杠。每天都是新的，新的清晨。 玉溪·元江哈尼族彝族傣族自治县 ​​​,2017-6-20,1,['3187400964'],0,[],,2,['3187400964'],大山深处的生活好美，却也艰苦，即羡慕又佩服[给力]
122,我们跟落汤鸡一起避雨[泪] 玉溪·元江哈尼族彝族傣族自治县 秒拍视频 ​​​,2017-6-19,0,[],0,[],,2,[],
123,天下雨，天刮风，不得由人。唯存敬畏之心，方得始终。 玉溪·元江哈尼族彝族傣族自治县 ​​​,2017-6-19,0,[],0,[],,0,[],
124,今天第67天跑步，2公里+9个单杠。6月份就昨天下了几场毛毛雨，今天继续进入干旱的状态。 玉溪·元江哈尼族彝族傣族自治县 ​​​,2017-6-17,2,"['5120313855', '1692147052']",0,[],,0,[],
125,办公室是自己敲敲打打弄出来的，用起来总是很感动[泪][哈哈] 玉溪·元江哈尼族彝族傣族自治县 ​​​,2017-6-16,0,[],0,[],,0,[],
